program,input,iteration,path_rank,archetype
ffmpeg,302,0,4,9
ffmpeg,302,0,5,0
ffmpeg,302,0,6,0
ffmpeg,302,0,7,0
ffmpeg,302,0,8,0
ffmpeg,302,0,9,0
ffmpeg,302,0,10,0
ffmpeg,302,1,1,9
ffmpeg,302,1,2,0
ffmpeg,302,1,3,0
ffmpeg,302,1,4,0
ffmpeg,302,1,5,9
ffmpeg,302,1,6,0
ffmpeg,302,1,7,0
ffmpeg,302,1,8,9
ffmpeg,302,1,9,0
ffmpeg,302,1,10,0
ffmpeg,302,2,1,0
ffmpeg,302,2,2,0
ffmpeg,302,2,3,0
ffmpeg,302,2,4,9
ffmpeg,302,2,5,0
ffmpeg,302,2,6,0
ffmpeg,302,2,7,0
ffmpeg,302,2,8,0
ffmpeg,302,2,9,0
ffmpeg,302,2,10,0
ffmpeg,303,0,1,9
ffmpeg,303,0,2,0
ffmpeg,303,0,3,0
ffmpeg,303,0,4,0
ffmpeg,303,0,5,9
ffmpeg,303,0,6,0
ffmpeg,303,0,7,0
ffmpeg,303,0,8,9
ffmpeg,303,0,9,9
ffmpeg,303,0,10,0
ffmpeg,303,1,1,9
ffmpeg,303,1,2,0
ffmpeg,303,1,3,9
ffmpeg,303,1,4,0
ffmpeg,303,1,5,9
ffmpeg,303,1,6,0
ffmpeg,303,1,7,0
ffmpeg,303,1,8,0
ffmpeg,303,1,9,9
ffmpeg,303,1,10,0
ffmpeg,303,2,1,0
ffmpeg,303,2,2,0
ffmpeg,303,2,3,0
ffmpeg,303,2,4,9
ffmpeg,303,2,5,0
ffmpeg,303,2,6,0
ffmpeg,303,2,7,0
ffmpeg,303,2,8,9
ffmpeg,303,2,9,0
ffmpeg,303,2,10,0
ffmpeg,304,0,1,9
ffmpeg,304,0,2,9
ffmpeg,304,0,3,0
ffmpeg,304,0,4,0
ffmpeg,304,0,5,0
ffmpeg,304,0,6,0
ffmpeg,304,0,7,9
ffmpeg,304,0,8,0
ffmpeg,304,0,9,0
ffmpeg,304,0,10,0
ffmpeg,304,1,1,0
ffmpeg,304,1,2,0
ffmpeg,304,1,3,0
ffmpeg,304,1,4,9
ffmpeg,304,1,5,0
ffmpeg,304,1,6,0
ffmpeg,304,1,7,0
ffmpeg,304,1,8,0
ffmpeg,304,1,9,0
ffmpeg,304,1,10,0
ffmpeg,304,2,1,0
ffmpeg,304,2,2,0
ffmpeg,304,2,3,0
ffmpeg,304,2,4,0
ffmpeg,304,2,5,0
ffmpeg,304,2,6,0
ffmpeg,304,2,7,0
ffmpeg,304,2,8,0
ffmpeg,304,2,9,0
ffmpeg,304,2,10,9
ffmpeg,305,0,1,9
ffmpeg,305,0,2,0
ffmpeg,305,0,3,9
ffmpeg,305,0,4,0
ffmpeg,305,0,5,9
ffmpeg,305,0,6,0
ffmpeg,305,0,7,0
ffmpeg,305,0,8,0
ffmpeg,305,0,9,9
ffmpeg,305,0,10,0
ffmpeg,305,1,1,0
ffmpeg,305,1,2,0
ffmpeg,305,1,3,0
ffmpeg,305,1,4,9
ffmpeg,305,1,5,0
ffmpeg,305,1,6,0
ffmpeg,305,1,7,0
ffmpeg,305,1,8,0
ffmpeg,305,1,9,0
ffmpeg,305,1,10,0
ffmpeg,305,2,1,0
ffmpeg,305,2,2,0
ffmpeg,305,2,3,0
ffmpeg,305,2,4,9
ffmpeg,305,2,5,0
ffmpeg,305,2,6,0
ffmpeg,305,2,7,9
ffmpeg,305,2,8,0
ffmpeg,305,2,9,0
ffmpeg,305,2,10,0
ffmpeg,306,0,1,9
ffmpeg,306,0,2,0
ffmpeg,306,0,3,0
ffmpeg,306,0,4,0
ffmpeg,306,0,5,9
ffmpeg,306,0,6,0
ffmpeg,306,0,7,0
ffmpeg,306,0,8,0
ffmpeg,306,0,9,0
ffmpeg,306,0,10,4
ffmpeg,306,1,1,9
ffmpeg,306,1,2,0
ffmpeg,306,1,3,0
ffmpeg,306,1,4,0
ffmpeg,306,1,5,9
ffmpeg,306,1,6,0
ffmpeg,306,1,7,0
ffmpeg,306,1,8,9
ffmpeg,306,1,9,0
ffmpeg,306,1,10,0
ffmpeg,306,2,1,9
ffmpeg,306,2,2,0
ffmpeg,306,2,3,0
ffmpeg,306,2,4,0
ffmpeg,306,2,5,9
ffmpeg,306,2,6,0
ffmpeg,306,2,7,9
ffmpeg,306,2,8,0
ffmpeg,306,2,9,0
ffmpeg,306,2,10,0
ffmpeg,307,0,1,0
ffmpeg,307,0,2,0
ffmpeg,307,0,3,0
ffmpeg,307,0,4,9
ffmpeg,307,0,5,0
ffmpeg,307,0,6,0
ffmpeg,307,0,7,0
ffmpeg,307,0,8,0
ffmpeg,307,0,9,0
ffmpeg,307,0,10,0
ffmpeg,307,1,1,9
ffmpeg,307,1,2,9
ffmpeg,307,1,3,0
ffmpeg,307,1,4,0
ffmpeg,307,1,5,0
ffmpeg,307,1,6,0
ffmpeg,307,1,7,9
ffmpeg,307,1,8,0
ffmpeg,307,1,9,0
ffmpeg,307,1,10,0
ffmpeg,307,2,1,9
ffmpeg,307,2,2,0
ffmpeg,307,2,3,0
ffmpeg,307,2,4,0
ffmpeg,307,2,5,9
ffmpeg,307,2,6,0
ffmpeg,307,2,7,0
ffmpeg,307,2,8,0
ffmpeg,307,2,9,0
ffmpeg,307,2,10,0
ffmpeg,308,0,1,9
ffmpeg,308,0,2,0
ffmpeg,308,0,3,9
ffmpeg,308,0,4,0
ffmpeg,308,0,5,9
ffmpeg,308,0,6,0
ffmpeg,308,0,7,0
ffmpeg,308,0,8,0
ffmpeg,308,0,9,0
ffmpeg,308,0,10,0
ffmpeg,308,1,1,0
ffmpeg,308,1,2,0
ffmpeg,308,1,3,0
ffmpeg,308,1,4,9
ffmpeg,308,1,5,9
ffmpeg,308,1,6,0
ffmpeg,308,1,7,0
ffmpeg,308,1,8,0
ffmpeg,308,1,9,0
ffmpeg,308,1,10,0
ffmpeg,308,2,1,9
ffmpeg,308,2,2,0
ffmpeg,308,2,3,0
ffmpeg,308,2,4,0
ffmpeg,308,2,5,9
ffmpeg,308,2,6,0
ffmpeg,308,2,7,0
ffmpeg,308,2,8,0
ffmpeg,308,2,9,0
ffmpeg,308,2,10,0
ffmpeg,309,0,1,9
ffmpeg,309,0,2,0
ffmpeg,309,0,3,0
ffmpeg,309,0,4,0
ffmpeg,309,0,5,9
ffmpeg,309,0,6,0
ffmpeg,309,0,7,0
ffmpeg,309,0,8,0
ffmpeg,309,0,9,0
ffmpeg,309,0,10,0
ffmpeg,309,1,1,0
ffmpeg,309,1,2,0
ffmpeg,309,1,3,0
ffmpeg,309,1,4,9
ffmpeg,309,1,5,0
ffmpeg,309,1,6,0
ffmpeg,309,1,7,0
ffmpeg,309,1,8,0
ffmpeg,309,1,9,0
ffmpeg,309,1,10,0
ffmpeg,309,2,1,0
ffmpeg,309,2,2,0
ffmpeg,309,2,3,0
ffmpeg,309,2,4,9
ffmpeg,309,2,5,0
ffmpeg,309,2,6,0
ffmpeg,309,2,7,0
ffmpeg,309,2,8,0
ffmpeg,309,2,9,0
ffmpeg,309,2,10,0
ffmpeg,310,0,1,9
ffmpeg,310,0,2,0
ffmpeg,310,0,3,9
ffmpeg,310,0,4,0
ffmpeg,310,0,5,0
ffmpeg,310,0,6,9
ffmpeg,310,0,7,0
ffmpeg,310,0,8,0
ffmpeg,310,0,9,0
ffmpeg,310,0,10,9
ffmpeg,310,1,1,9
ffmpeg,310,1,2,0
ffmpeg,310,1,3,9
ffmpeg,310,1,4,0
ffmpeg,310,1,5,9
ffmpeg,310,1,6,9
ffmpeg,310,1,7,0
ffmpeg,310,1,8,0
ffmpeg,310,1,9,9
ffmpeg,310,1,10,9
ffmpeg,310,2,1,9
ffmpeg,310,2,2,0
ffmpeg,310,2,3,9
ffmpeg,310,2,4,0
ffmpeg,310,2,5,0
ffmpeg,310,2,6,0
ffmpeg,310,2,7,0
ffmpeg,310,2,8,9
ffmpeg,310,2,9,9
ffmpeg,310,2,10,0
ffmpeg,311,0,1,4
ffmpeg,311,0,2,9
ffmpeg,311,0,3,9
ffmpeg,311,0,4,9
ffmpeg,311,0,5,4
ffmpeg,311,0,6,4
ffmpeg,311,0,7,4
ffmpeg,311,0,8,4
ffmpeg,311,0,9,4
ffmpeg,311,0,10,4
ffmpeg,311,1,1,9
ffmpeg,311,1,2,0
ffmpeg,311,1,3,0
ffmpeg,311,1,4,9
ffmpeg,311,1,5,9
ffmpeg,311,1,6,9
ffmpeg,311,1,7,9
ffmpeg,311,1,8,0
ffmpeg,311,1,9,0
ffmpeg,311,1,10,9
ffmpeg,311,2,1,4
ffmpeg,311,2,2,9
ffmpeg,311,2,3,0
ffmpeg,311,2,4,9
ffmpeg,311,2,5,4
ffmpeg,311,2,6,4
ffmpeg,311,2,7,9
ffmpeg,311,2,8,4
ffmpeg,311,2,9,4
ffmpeg,311,2,10,4
ffmpeg,312,0,1,0
ffmpeg,312,0,2,0
ffmpeg,312,0,3,0
ffmpeg,312,0,4,9
ffmpeg,312,0,5,0
ffmpeg,312,0,6,0
ffmpeg,312,0,7,0
ffmpeg,312,0,8,0
ffmpeg,312,0,9,0
ffmpeg,312,0,10,0
ffmpeg,312,1,1,0
ffmpeg,312,1,2,0
ffmpeg,312,1,3,0
ffmpeg,312,1,4,9
ffmpeg,312,1,5,0
ffmpeg,312,1,6,0
ffmpeg,312,1,7,9
ffmpeg,312,1,8,0
ffmpeg,312,1,9,0
ffmpeg,312,1,10,0
ffmpeg,312,2,1,9
ffmpeg,312,2,2,0
ffmpeg,312,2,3,0
ffmpeg,312,2,4,0
ffmpeg,312,2,5,9
ffmpeg,312,2,6,0
ffmpeg,312,2,7,0
ffmpeg,312,2,8,9
ffmpeg,312,2,9,0
ffmpeg,312,2,10,0
ffmpeg,313,0,1,0
ffmpeg,313,0,2,0
ffmpeg,313,0,3,0
ffmpeg,313,0,4,9
ffmpeg,313,0,5,0
ffmpeg,313,0,6,0
ffmpeg,313,0,7,0
ffmpeg,313,0,8,0
ffmpeg,313,0,9,0
ffmpeg,313,0,10,0
ffmpeg,313,1,1,9
ffmpeg,313,1,2,9
ffmpeg,313,1,3,0
ffmpeg,313,1,4,0
ffmpeg,313,1,5,0
ffmpeg,313,1,6,0
ffmpeg,313,1,7,0
ffmpeg,313,1,8,0
ffmpeg,313,1,9,0
ffmpeg,313,1,10,0
ffmpeg,313,2,1,9
ffmpeg,313,2,2,0
ffmpeg,313,2,3,0
ffmpeg,313,2,4,0
ffmpeg,313,2,5,9
ffmpeg,313,2,6,0
ffmpeg,313,2,7,0
ffmpeg,313,2,8,0
ffmpeg,313,2,9,0
ffmpeg,313,2,10,0
ffmpeg,314,0,1,9
ffmpeg,314,0,2,0
ffmpeg,314,0,3,9
ffmpeg,314,0,4,0
ffmpeg,314,0,5,9
ffmpeg,314,0,6,0
ffmpeg,314,0,7,0
ffmpeg,314,0,8,0
ffmpeg,314,0,9,9
ffmpeg,314,0,10,0
ffmpeg,314,1,1,9
ffmpeg,314,1,2,0
ffmpeg,314,1,3,9
ffmpeg,314,1,4,0
ffmpeg,314,1,5,0
ffmpeg,314,1,6,9
ffmpeg,314,1,7,9
ffmpeg,314,1,8,9
ffmpeg,314,1,9,9
ffmpeg,314,1,10,9
ffmpeg,314,2,1,9
ffmpeg,314,2,2,0
ffmpeg,314,2,3,9
ffmpeg,314,2,4,0
ffmpeg,314,2,5,9
ffmpeg,314,2,6,0
ffmpeg,314,2,7,9
ffmpeg,314,2,8,9
ffmpeg,314,2,9,9
ffmpeg,314,2,10,0
ffmpeg,315,0,1,4
ffmpeg,315,0,2,9
ffmpeg,315,0,3,9
ffmpeg,315,0,4,9
ffmpeg,315,0,5,4
ffmpeg,315,0,6,4
ffmpeg,315,0,7,9
ffmpeg,315,0,8,4
ffmpeg,315,0,9,4
ffmpeg,315,0,10,4
ffmpeg,315,1,1,4
ffmpeg,315,1,2,9
ffmpeg,315,1,3,9
ffmpeg,315,1,4,9
ffmpeg,315,1,5,4
ffmpeg,315,1,6,0
ffmpeg,315,1,7,9
ffmpeg,315,1,8,4
ffmpeg,315,1,9,4
ffmpeg,315,1,10,4
ffmpeg,315,2,1,9
ffmpeg,315,2,2,9
ffmpeg,315,2,3,0
ffmpeg,315,2,4,9
ffmpeg,315,2,5,9
ffmpeg,315,2,6,9
ffmpeg,315,2,7,9
ffmpeg,315,2,8,0
ffmpeg,315,2,9,0
ffmpeg,315,2,10,9
ffmpeg,316,0,1,0
ffmpeg,316,0,2,0
ffmpeg,316,0,3,0
ffmpeg,316,0,4,9
ffmpeg,316,0,5,0
ffmpeg,316,0,6,0
ffmpeg,316,0,7,9
ffmpeg,316,0,8,0
ffmpeg,316,0,9,0
ffmpeg,316,0,10,0
ffmpeg,316,1,1,9
ffmpeg,316,1,2,0
ffmpeg,316,1,3,0
ffmpeg,316,1,4,0
ffmpeg,316,1,5,9
ffmpeg,316,1,6,0
ffmpeg,316,1,7,0
ffmpeg,316,1,8,0
ffmpeg,316,1,9,0
ffmpeg,316,1,10,0
ffmpeg,316,2,1,9
ffmpeg,316,2,2,0
ffmpeg,316,2,3,0
ffmpeg,316,2,4,0
ffmpeg,316,2,5,9
ffmpeg,316,2,6,0
ffmpeg,316,2,7,0
ffmpeg,316,2,8,9
ffmpeg,316,2,9,0
ffmpeg,316,2,10,0
ffmpeg,317,0,1,4
ffmpeg,317,0,2,9
ffmpeg,317,0,3,9
ffmpeg,317,0,4,9
ffmpeg,317,0,5,4
ffmpeg,317,0,6,4
ffmpeg,317,0,7,9
ffmpeg,317,0,8,9
ffmpeg,317,0,9,9
ffmpeg,317,0,10,0
ffmpeg,317,1,1,9
ffmpeg,317,1,2,0
ffmpeg,317,1,3,9
ffmpeg,317,1,4,9
ffmpeg,317,1,5,9
ffmpeg,317,1,6,9
ffmpeg,317,1,7,9
ffmpeg,317,1,8,0
ffmpeg,317,1,9,0
ffmpeg,317,1,10,9
ffmpeg,317,2,1,4
ffmpeg,317,2,2,9
ffmpeg,317,2,3,9
ffmpeg,317,2,4,9
ffmpeg,317,2,5,4
ffmpeg,317,2,6,4
ffmpeg,317,2,7,9
ffmpeg,317,2,8,4
ffmpeg,317,2,9,4
ffmpeg,317,2,10,9
ffmpeg,318,0,1,9
ffmpeg,318,0,2,0
ffmpeg,318,0,3,0
ffmpeg,318,0,4,0
ffmpeg,318,0,5,9
ffmpeg,318,0,6,0
ffmpeg,318,0,7,0
ffmpeg,318,0,8,9
ffmpeg,318,0,9,0
ffmpeg,318,0,10,0
ffmpeg,318,1,1,0
ffmpeg,318,1,2,0
ffmpeg,318,1,3,0
ffmpeg,318,1,4,9
ffmpeg,318,1,5,0
ffmpeg,318,1,6,0
ffmpeg,318,1,7,9
ffmpeg,318,1,8,0
ffmpeg,318,1,9,0
ffmpeg,318,1,10,0
ffmpeg,318,2,1,0
ffmpeg,318,2,2,0
ffmpeg,318,2,3,0
ffmpeg,318,2,4,9
ffmpeg,318,2,5,0
ffmpeg,318,2,6,0
ffmpeg,318,2,7,0
ffmpeg,318,2,8,0
ffmpeg,318,2,9,0
ffmpeg,318,2,10,0
ffmpeg,319,0,1,9
ffmpeg,319,0,2,0
ffmpeg,319,0,3,0
ffmpeg,319,0,4,0
ffmpeg,319,0,5,9
ffmpeg,319,0,6,0
ffmpeg,319,0,7,0
ffmpeg,319,0,8,9
ffmpeg,319,0,9,0
ffmpeg,319,0,10,0
ffmpeg,319,1,1,9
ffmpeg,319,1,2,0
ffmpeg,319,1,3,0
ffmpeg,319,1,4,0
ffmpeg,319,1,5,0
ffmpeg,319,1,6,9
ffmpeg,319,1,7,0
ffmpeg,319,1,8,0
ffmpeg,319,1,9,0
ffmpeg,319,1,10,0
ffmpeg,319,2,1,9
ffmpeg,319,2,2,0
ffmpeg,319,2,3,0
ffmpeg,319,2,4,0
ffmpeg,319,2,5,9
ffmpeg,319,2,6,0
ffmpeg,319,2,7,0
ffmpeg,319,2,8,9
ffmpeg,319,2,9,0
ffmpeg,319,2,10,0
ffmpeg,320,0,1,0
ffmpeg,320,0,2,0
ffmpeg,320,0,3,0
ffmpeg,320,0,4,9
ffmpeg,320,0,5,0
ffmpeg,320,0,6,0
ffmpeg,320,0,7,0
ffmpeg,320,0,8,9
ffmpeg,320,0,9,0
ffmpeg,320,0,10,0
ffmpeg,320,1,1,0
ffmpeg,320,1,2,0
ffmpeg,320,1,3,0
ffmpeg,320,1,4,9
ffmpeg,320,1,5,0
ffmpeg,320,1,6,0
ffmpeg,320,1,7,0
ffmpeg,320,1,8,9
ffmpeg,320,1,9,0
ffmpeg,320,1,10,0
ffmpeg,320,2,1,9
ffmpeg,320,2,2,0
ffmpeg,320,2,3,9
ffmpeg,320,2,4,0
ffmpeg,320,2,5,9
ffmpeg,320,2,6,0
ffmpeg,320,2,7,0
ffmpeg,320,2,8,0
ffmpeg,320,2,9,9
ffmpeg,320,2,10,0
ffmpeg,321,0,1,9
ffmpeg,321,0,2,0
ffmpeg,321,0,3,9
ffmpeg,321,0,4,0
ffmpeg,321,0,5,0
ffmpeg,321,0,6,0
ffmpeg,321,0,7,0
ffmpeg,321,0,8,0
ffmpeg,321,0,9,9
ffmpeg,321,0,10,9
ffmpeg,321,1,1,0
ffmpeg,321,1,2,0
ffmpeg,321,1,3,0
ffmpeg,321,1,4,9
ffmpeg,321,1,5,0
ffmpeg,321,1,6,0
ffmpeg,321,1,7,9
ffmpeg,321,1,8,0
ffmpeg,321,1,9,0
ffmpeg,321,1,10,0
ffmpeg,321,2,1,0
ffmpeg,321,2,2,0
ffmpeg,321,2,3,0
ffmpeg,321,2,4,9
ffmpeg,321,2,5,0
ffmpeg,321,2,6,0
ffmpeg,321,2,7,9
ffmpeg,321,2,8,0
ffmpeg,321,2,9,0
ffmpeg,321,2,10,0
ffmpeg,322,0,1,9
ffmpeg,322,0,2,0
ffmpeg,322,0,3,9
ffmpeg,322,0,4,0
ffmpeg,322,0,5,0
ffmpeg,322,0,6,0
ffmpeg,322,0,7,0
ffmpeg,322,0,8,0
ffmpeg,322,0,9,9
ffmpeg,322,0,10,0
ffmpeg,322,1,1,9
ffmpeg,322,1,2,0
ffmpeg,322,1,3,9
ffmpeg,322,1,4,0
ffmpeg,322,1,5,0
ffmpeg,322,1,6,9
ffmpeg,322,1,7,0
ffmpeg,322,1,8,0
ffmpeg,322,1,9,0
ffmpeg,322,1,10,0
ffmpeg,322,2,1,9
ffmpeg,322,2,2,0
ffmpeg,322,2,3,9
ffmpeg,322,2,4,0
ffmpeg,322,2,5,9
ffmpeg,322,2,6,0
ffmpeg,322,2,7,0
ffmpeg,322,2,8,9
ffmpeg,322,2,9,0
ffmpeg,322,2,10,9
ffmpeg,323,0,1,0
ffmpeg,323,0,2,0
ffmpeg,323,0,3,0
ffmpeg,323,0,4,9
ffmpeg,323,0,5,0
ffmpeg,323,0,6,0
ffmpeg,323,0,7,0
ffmpeg,323,0,8,0
ffmpeg,323,0,9,0
ffmpeg,323,0,10,0
ffmpeg,323,1,1,9
ffmpeg,323,1,2,0
ffmpeg,323,1,3,9
ffmpeg,323,1,4,0
ffmpeg,323,1,5,0
ffmpeg,323,1,6,9
ffmpeg,323,1,7,0
ffmpeg,323,1,8,0
ffmpeg,323,1,9,0
ffmpeg,323,1,10,9
ffmpeg,323,2,1,0
ffmpeg,323,2,2,0
ffmpeg,323,2,3,0
ffmpeg,323,2,4,9
ffmpeg,323,2,5,0
ffmpeg,323,2,6,0
ffmpeg,323,2,7,9
ffmpeg,323,2,8,0
ffmpeg,323,2,9,0
ffmpeg,323,2,10,0
ffmpeg,324,0,1,4
ffmpeg,324,0,2,9
ffmpeg,324,0,3,9
ffmpeg,324,0,4,9
ffmpeg,324,0,5,4
ffmpeg,324,0,6,4
ffmpeg,324,0,7,4
ffmpeg,324,0,8,4
ffmpeg,324,0,9,4
ffmpeg,324,0,10,4
ffmpeg,324,1,1,4
ffmpeg,324,1,2,0
ffmpeg,324,1,3,0
ffmpeg,324,1,4,9
ffmpeg,324,1,5,4
ffmpeg,324,1,6,4
ffmpeg,324,1,7,9
ffmpeg,324,1,8,4
ffmpeg,324,1,9,4
ffmpeg,324,1,10,9
ffmpeg,324,2,1,4
ffmpeg,324,2,2,0
ffmpeg,324,2,3,0
ffmpeg,324,2,4,9
ffmpeg,324,2,5,4
ffmpeg,324,2,6,4
ffmpeg,324,2,7,9
ffmpeg,324,2,8,4
ffmpeg,324,2,9,4
ffmpeg,324,2,10,4
ffmpeg,325,0,1,9
ffmpeg,325,0,2,0
ffmpeg,325,0,3,0
ffmpeg,325,0,4,0
ffmpeg,325,0,5,9
ffmpeg,325,0,6,0
ffmpeg,325,0,7,0
ffmpeg,325,0,8,9
ffmpeg,325,0,9,0
ffmpeg,325,0,10,0
ffmpeg,325,1,1,9
ffmpeg,325,1,2,0
ffmpeg,325,1,3,0
ffmpeg,325,1,4,0
ffmpeg,325,1,5,0
ffmpeg,325,1,6,9
ffmpeg,325,1,7,0
ffmpeg,325,1,8,0
ffmpeg,325,1,9,0
ffmpeg,325,1,10,0
ffmpeg,325,2,1,9
ffmpeg,325,2,2,0
ffmpeg,325,2,3,0
ffmpeg,325,2,4,9
ffmpeg,325,2,5,0
ffmpeg,325,2,6,0
ffmpeg,325,2,7,0
ffmpeg,325,2,8,0
ffmpeg,325,2,9,0
ffmpeg,325,2,10,9
ffmpeg,326,0,1,9
ffmpeg,326,0,2,0
ffmpeg,326,0,3,0
ffmpeg,326,0,4,0
ffmpeg,326,0,5,9
ffmpeg,326,0,6,0
ffmpeg,326,0,7,0
ffmpeg,326,0,8,9
ffmpeg,326,0,9,0
ffmpeg,326,0,10,0
ffmpeg,326,1,1,0
ffmpeg,326,1,2,0
ffmpeg,326,1,3,0
ffmpeg,326,1,4,9
ffmpeg,326,1,5,0
ffmpeg,326,1,6,0
ffmpeg,326,1,7,0
ffmpeg,326,1,8,0
ffmpeg,326,1,9,0
ffmpeg,326,1,10,0
ffmpeg,326,2,1,0
ffmpeg,326,2,2,0
ffmpeg,326,2,3,0
ffmpeg,326,2,4,9
ffmpeg,326,2,5,0
ffmpeg,326,2,6,0
ffmpeg,326,2,7,0
ffmpeg,326,2,8,0
ffmpeg,326,2,9,0
ffmpeg,326,2,10,0
ffmpeg,327,0,1,9
ffmpeg,327,0,2,0
ffmpeg,327,0,3,9
ffmpeg,327,0,4,1
ffmpeg,327,0,5,9
ffmpeg,327,0,6,0
ffmpeg,327,0,7,1
ffmpeg,327,0,8,0
ffmpeg,327,0,9,9
ffmpeg,327,0,10,0
ffmpeg,327,1,1,0
ffmpeg,327,1,2,0
ffmpeg,327,1,3,9
ffmpeg,327,1,4,9
ffmpeg,327,1,5,0
ffmpeg,327,1,6,0
ffmpeg,327,1,7,0
ffmpeg,327,1,8,0
ffmpeg,327,1,9,0
ffmpeg,327,1,10,0
ffmpeg,327,2,1,9
ffmpeg,327,2,2,0
ffmpeg,327,2,3,9
ffmpeg,327,2,4,0
ffmpeg,327,2,5,9
ffmpeg,327,2,6,0
ffmpeg,327,2,7,1
ffmpeg,327,2,8,1
ffmpeg,327,2,9,9
ffmpeg,327,2,10,1
ffmpeg,328,0,1,4
ffmpeg,328,0,2,9
ffmpeg,328,0,3,9
ffmpeg,328,0,4,9
ffmpeg,328,0,5,4
ffmpeg,328,0,6,4
ffmpeg,328,0,7,9
ffmpeg,328,0,8,4
ffmpeg,328,0,9,9
ffmpeg,328,0,10,9
ffmpeg,328,1,1,9
ffmpeg,328,1,2,9
ffmpeg,328,1,3,9
ffmpeg,328,1,4,9
ffmpeg,328,1,5,9
ffmpeg,328,1,6,9
ffmpeg,328,1,7,9
ffmpeg,328,1,8,0
ffmpeg,328,1,9,9
ffmpeg,328,1,10,0
ffmpeg,328,2,1,9
ffmpeg,328,2,2,9
ffmpeg,328,2,3,9
ffmpeg,328,2,4,9
ffmpeg,328,2,5,9
ffmpeg,328,2,6,0
ffmpeg,328,2,7,9
ffmpeg,328,2,8,9
ffmpeg,328,2,9,9
ffmpeg,328,2,10,9
ffmpeg,329,0,1,0
ffmpeg,329,0,2,0
ffmpeg,329,0,3,0
ffmpeg,329,0,4,9
ffmpeg,329,0,5,0
ffmpeg,329,0,6,0
ffmpeg,329,0,7,9
ffmpeg,329,0,8,0
ffmpeg,329,0,9,0
ffmpeg,329,0,10,0
ffmpeg,329,1,1,0
ffmpeg,329,1,2,0
ffmpeg,329,1,3,0
ffmpeg,329,1,4,9
ffmpeg,329,1,5,0
ffmpeg,329,1,6,9
ffmpeg,329,1,7,9
ffmpeg,329,1,8,0
ffmpeg,329,1,9,1
ffmpeg,329,1,10,0
ffmpeg,329,2,1,9
ffmpeg,329,2,2,0
ffmpeg,329,2,3,0
ffmpeg,329,2,4,0
ffmpeg,329,2,5,9
ffmpeg,329,2,6,0
ffmpeg,329,2,7,0
ffmpeg,329,2,8,0
ffmpeg,329,2,9,0
ffmpeg,329,2,10,0
ffmpeg,330,0,1,9
ffmpeg,330,0,2,0
ffmpeg,330,0,3,0
ffmpeg,330,0,4,0
ffmpeg,330,0,5,0
ffmpeg,330,0,6,0
ffmpeg,330,0,7,0
ffmpeg,330,0,8,0
ffmpeg,330,0,9,0
ffmpeg,330,0,10,9
ffmpeg,330,1,1,0
ffmpeg,330,1,2,0
ffmpeg,330,1,3,0
ffmpeg,330,1,4,9
ffmpeg,330,1,5,0
ffmpeg,330,1,6,0
ffmpeg,330,1,7,0
ffmpeg,330,1,8,0
ffmpeg,330,1,9,0
ffmpeg,330,1,10,0
ffmpeg,330,2,1,0
ffmpeg,330,2,2,0
ffmpeg,330,2,3,9
ffmpeg,330,2,4,9
ffmpeg,330,2,5,0
ffmpeg,330,2,6,0
ffmpeg,330,2,7,0
ffmpeg,330,2,8,0
ffmpeg,330,2,9,0
ffmpeg,330,2,10,0
ffmpeg,331,0,1,0
ffmpeg,331,0,2,0
ffmpeg,331,0,3,0
ffmpeg,331,0,4,9
ffmpeg,331,0,5,0
ffmpeg,331,0,6,0
ffmpeg,331,0,7,0
ffmpeg,331,0,8,0
ffmpeg,331,0,9,0
ffmpeg,331,0,10,0
ffmpeg,331,1,1,0
ffmpeg,331,1,2,0
ffmpeg,331,1,3,0
ffmpeg,331,1,4,9
ffmpeg,331,1,5,0
ffmpeg,331,1,6,0
ffmpeg,331,1,7,0
ffmpeg,331,1,8,0
ffmpeg,331,1,9,0
ffmpeg,331,1,10,0
ffmpeg,331,2,1,0
ffmpeg,331,2,2,0
ffmpeg,331,2,3,0
ffmpeg,331,2,4,9
ffmpeg,331,2,5,0
ffmpeg,331,2,6,0
ffmpeg,331,2,7,0
ffmpeg,331,2,8,0
ffmpeg,331,2,9,0
ffmpeg,331,2,10,0
ffmpeg,332,0,1,9
ffmpeg,332,0,2,9
ffmpeg,332,0,3,0
ffmpeg,332,0,4,0
ffmpeg,332,0,5,0
ffmpeg,332,0,6,0
ffmpeg,332,0,7,9
ffmpeg,332,0,8,0
ffmpeg,332,0,9,0
ffmpeg,332,0,10,9
ffmpeg,332,1,1,9
ffmpeg,332,1,2,0
ffmpeg,332,1,3,0
ffmpeg,332,1,4,0
ffmpeg,332,1,5,9
ffmpeg,332,1,6,0
ffmpeg,332,1,7,0
ffmpeg,332,1,8,0
ffmpeg,332,1,9,9
ffmpeg,332,1,10,0
ffmpeg,332,2,1,9
ffmpeg,332,2,2,9
ffmpeg,332,2,3,0
ffmpeg,332,2,4,0
ffmpeg,332,2,5,0
ffmpeg,332,2,6,0
ffmpeg,332,2,7,9
ffmpeg,332,2,8,0
ffmpeg,332,2,9,0
ffmpeg,332,2,10,9
ffmpeg,333,0,1,9
ffmpeg,333,0,2,0
ffmpeg,333,0,3,9
ffmpeg,333,0,4,0
ffmpeg,333,0,5,0
